bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,house_age,renovation_age,is_renovated,total_rooms,living_ratio,basement_ratio
3,2.0,1570,14992,1.0,0,0,3,8,1570,0,2001,0,98014,47.6965,-121.922,1640,15000,25,0,0,5.0,0.1047225186766275,0.0
3,1.0,1010,8906,1.0,0,0,5,7,1010,0,1968,0,98042,47.3627,-122.108,1150,10414,58,0,0,4.0,0.1134066921176734,0.0
4,2.5,1820,7575,1.0,0,0,3,7,1220,600,1975,0,98058,47.4339,-122.167,1840,7650,51,0,0,6.5,0.2402640264026402,0.3296703296703296
4,2.5,2052,3723,2.0,0,0,3,8,2052,0,2014,0,98003,47.2824,-122.295,2052,5250,12,0,0,6.5,0.5511684125705076,0.0
5,3.0,2930,5500,1.0,0,0,3,7,1750,1180,1951,0,98118,47.5572,-122.281,1400,5500,75,0,0,8.0,0.5327272727272727,0.4027303754266211
3,2.5,2240,3691,2.0,0,0,3,7,2240,0,2003,0,98092,47.3364,-122.169,2619,3691,23,0,0,5.5,0.6068816039013818,0.0
3,1.75,1580,9187,1.0,0,0,3,8,1180,400,1993,0,98038,47.3538,-122.047,1620,6397,33,0,0,4.75,0.171982148688364,0.2531645569620253
3,2.5,1490,1410,2.0,0,0,3,10,1300,190,2008,0,98199,47.6478,-122.383,1490,1715,18,0,0,5.5,1.0567375886524824,0.1275167785234899
4,2.25,2550,9736,1.0,0,0,4,8,2550,0,1967,0,98002,47.3193,-122.212,1770,9686,59,0,0,6.25,0.2619145439605587,0.0
3,2.0,2460,53882,1.0,1,4,3,7,2460,0,1955,0,98198,47.3811,-122.325,2660,32625,71,0,0,5.0,0.0456553208863813,0.0
4,2.5,2890,9045,2.0,0,0,3,8,2890,0,2001,0,98019,47.7385,-121.965,2840,10114,25,0,0,6.5,0.3195135433941404,0.0
3,1.0,1530,6372,1.0,0,0,3,7,1210,320,1962,0,98118,47.535,-122.289,1960,6426,64,0,0,4.0,0.2401129943502825,0.2091503267973856
4,2.75,4030,10888,2.0,0,0,3,10,4030,0,1997,0,98075,47.5651,-122.034,3720,10756,29,0,0,6.75,0.3701322556943424,0.0
3,2.5,2260,93218,1.0,0,2,4,6,2260,0,1998,0,98022,47.2582,-121.935,2180,111078,28,0,0,5.5,0.0242442446737754,0.0
2,1.5,1088,1360,2.0,0,0,3,7,1088,0,1983,0,98034,47.7094,-122.213,1098,1469,43,0,0,3.5,0.8,0.0
3,1.75,1970,8200,1.0,0,0,5,8,1420,550,1963,0,98177,47.7602,-122.363,2140,8000,63,0,0,4.75,0.2402439024390243,0.2791878172588832
3,1.75,1570,8750,1.0,0,0,3,7,1570,0,1960,0,98148,47.4425,-122.333,1890,8825,66,0,0,4.75,0.1794285714285714,0.0
5,2.0,1910,4667,1.0,0,0,3,7,1010,900,1908,0,98112,47.6236,-122.306,1230,2545,118,0,0,7.0,0.40925648167988,0.4712041884816754
3,1.75,1480,7000,1.0,0,2,3,8,1480,0,1963,0,98122,47.6018,-122.291,1850,4000,63,0,0,4.75,0.2114285714285714,0.0
3,1.75,1460,10128,1.0,0,0,3,8,1460,0,1968,2000,98033,47.6709,-122.167,2240,10154,58,26,1,4.75,0.1441548183254344,0.0
3,1.75,1750,11180,1.0,0,0,3,8,1750,0,1968,0,98059,47.4713,-122.117,1730,11180,58,0,0,4.75,0.1565295169946332,0.0
3,2.5,2000,7251,2.0,0,0,3,9,2000,0,1995,0,98034,47.7067,-122.2,2450,8118,31,0,0,5.5,0.2758240242725141,0.0
4,2.5,2550,4630,2.0,0,0,3,7,2550,0,2005,0,98075,47.5928,-122.004,2550,5151,21,0,0,6.5,0.550755939524838,0.0
3,1.75,1480,7700,1.0,0,0,3,8,1480,0,1975,0,98034,47.7225,-122.202,1930,8560,51,0,0,4.75,0.1922077922077922,0.0
3,2.5,2100,4097,2.0,0,0,3,9,2100,0,2008,0,98004,47.5983,-122.2,1780,4764,18,0,0,5.5,0.5125701732975347,0.0
3,1.75,1620,10000,1.5,0,0,5,6,1620,0,1918,0,98178,47.5091,-122.262,1880,10000,108,0,0,4.75,0.162,0.0
5,2.75,3030,13640,2.0,0,0,4,8,3030,0,1980,0,98007,47.6186,-122.146,2500,13225,46,0,0,7.75,0.2221407624633431,0.0
3,2.25,1590,9200,1.0,0,0,4,7,1110,480,1979,0,98092,47.2917,-122.184,1880,9200,47,0,0,5.25,0.1728260869565217,0.3018867924528302
3,1.75,1720,4050,1.0,0,0,5,7,860,860,1906,0,98115,47.6782,-122.314,1720,4410,120,0,0,4.75,0.4246913580246914,0.5
3,1.75,1760,8400,1.0,0,0,4,8,1460,300,1960,0,98136,47.5355,-122.39,1980,8400,66,0,0,4.75,0.2095238095238095,0.1704545454545454
3,2.25,1190,1149,2.0,0,0,3,8,1050,140,2008,0,98116,47.5818,-122.387,1210,1316,18,0,0,5.25,1.0356832027850305,0.1176470588235294
4,2.25,1950,7700,1.0,0,0,3,8,1350,600,1979,0,98058,47.4441,-122.125,2150,7350,47,0,0,6.25,0.2532467532467532,0.3076923076923077
3,2.0,1700,10000,2.0,0,0,3,8,1700,0,1992,0,98011,47.7661,-122.205,1460,9621,34,0,0,5.0,0.17,0.0
4,2.25,1720,8300,1.0,0,0,4,8,1720,0,1973,0,98023,47.3192,-122.385,2010,8000,53,0,0,6.25,0.2072289156626506,0.0
6,1.75,2400,7500,1.5,0,0,3,7,1400,1000,1975,0,98155,47.7661,-122.313,1980,7500,51,0,0,7.75,0.32,0.4166666666666667
3,2.5,2420,11953,1.0,0,0,3,9,2420,0,1990,0,98074,47.6285,-122.054,2420,12215,36,0,0,5.5,0.2024596335647954,0.0
4,2.5,3160,11380,2.0,0,0,3,9,3160,0,1983,0,98074,47.6318,-122.039,2970,10385,43,0,0,6.5,0.2776801405975395,0.0
4,3.25,3526,15958,2.0,0,0,3,10,3526,0,1997,0,98075,47.567,-122.033,3639,15090,29,0,0,7.25,0.2209550068930943,0.0
4,3.0,1670,1189,3.0,0,0,3,8,1427,243,2000,0,98122,47.6182,-122.302,1700,1401,26,0,0,7.0,1.4045416316232129,0.1455089820359281
3,2.5,3020,12184,2.0,0,0,3,8,3020,0,2003,0,98019,47.744,-121.976,2980,10029,23,0,0,5.5,0.247866053841103,0.0
3,1.5,1600,7500,1.0,0,0,3,7,1600,0,1966,0,98034,47.721,-122.182,1700,7500,60,0,0,4.5,0.2133333333333333,0.0
3,1.75,1490,8357,1.0,0,0,4,7,1490,0,1993,0,98038,47.3473,-122.037,1490,7376,33,0,0,4.75,0.1782936460452315,0.0
3,1.75,2040,4005,1.5,0,0,4,8,1740,300,1930,0,98117,47.6885,-122.38,1380,4005,96,0,0,4.75,0.5093632958801498,0.1470588235294117
3,2.5,1790,3078,2.0,0,0,3,8,1790,0,2010,0,98027,47.5638,-122.094,1890,3078,16,0,0,5.5,0.5815464587394412,0.0
2,1.0,890,6430,1.0,0,0,3,6,890,0,1935,1997,98022,47.2003,-121.996,1460,6430,91,29,1,3.0,0.1384136858475894,0.0
4,2.5,2890,7798,2.0,0,0,3,9,2890,0,2005,0,98006,47.5456,-122.129,3300,30950,21,0,0,6.5,0.3706078481661964,0.0
3,1.75,1930,6533,1.0,0,0,3,7,1230,700,1960,0,98055,47.4883,-122.221,2030,5954,66,0,0,4.75,0.2954232358793816,0.3626943005181347
1,1.5,810,3211,2.0,0,0,4,7,810,0,1982,0,98033,47.6939,-122.184,1320,3298,44,0,0,2.5,0.2522578635938959,0.0
2,2.5,1000,1092,2.0,0,0,3,7,990,10,2004,0,98118,47.5419,-122.271,1330,1466,22,0,0,4.5,0.9157509157509156,0.01
3,2.0,1880,8494,1.0,0,0,4,7,1200,680,1968,0,98004,47.6217,-122.192,1290,9128,58,0,0,5.0,0.2213327054391335,0.3617021276595745
3,1.75,1580,8820,1.0,0,0,4,7,1580,0,1967,0,98003,47.317,-122.325,1280,8500,59,0,0,4.75,0.1791383219954648,0.0
4,2.5,2780,6369,1.0,0,0,3,8,1590,1190,1978,0,98034,47.7284,-122.216,2170,7490,48,0,0,6.5,0.4364892447794002,0.4280575539568345
4,3.0,3500,13444,2.0,0,0,3,10,2360,1140,1977,0,98040,47.5468,-122.231,3140,12935,49,0,0,7.0,0.2603391847664386,0.3257142857142857
3,2.5,1880,6008,2.0,0,0,3,7,1880,0,2009,0,98042,47.3366,-122.052,2180,5185,17,0,0,5.5,0.3129161118508655,0.0
3,1.0,1050,4160,1.0,0,0,4,7,1050,0,1925,0,98115,47.6756,-122.3,1580,3680,101,0,0,4.0,0.2524038461538461,0.0
2,1.0,900,5413,1.0,0,0,3,7,900,0,1947,0,98125,47.7047,-122.307,1280,6380,79,0,0,3.0,0.1662663957140218,0.0
5,2.5,2900,6650,1.0,0,0,3,7,1450,1450,1964,0,98168,47.4935,-122.332,1600,8246,62,0,0,7.5,0.4360902255639097,0.5
2,1.75,1400,4720,1.0,0,0,4,7,820,580,1927,0,98116,47.5705,-122.392,1330,6786,99,0,0,3.75,0.2966101694915254,0.4142857142857143
3,2.5,2200,7201,2.0,0,0,3,8,2200,0,1994,0,98030,47.3821,-122.207,2250,7240,32,0,0,5.5,0.3055131231773365,0.0
3,2.5,2770,10773,2.0,0,2,3,9,2770,0,1992,0,98008,47.5754,-122.12,2530,10423,34,0,0,5.5,0.2571242922120115,0.0
3,2.75,2720,31314,3.0,0,2,3,8,2720,0,1986,0,98042,47.3689,-122.163,2290,15188,40,0,0,5.75,0.0868621064060803,0.0
3,2.25,1500,1312,3.0,0,0,3,8,1500,0,2007,0,98103,47.6534,-122.346,1500,1282,19,0,0,5.25,1.1432926829268293,0.0
2,1.0,1510,11165,1.5,0,0,4,7,1510,0,1921,0,98133,47.7212,-122.331,2210,8851,105,0,0,3.0,0.135244066278549,0.0
3,3.25,2640,16090,1.0,0,2,4,8,1960,680,1976,0,98040,47.5374,-122.213,3690,15000,50,0,0,6.25,0.1640770665009322,0.2575757575757575
4,2.5,2230,3600,2.0,0,0,5,8,1630,600,1906,0,98112,47.6304,-122.309,2410,4800,120,0,0,6.5,0.6194444444444445,0.2690582959641255
3,1.75,1270,8991,2.0,0,0,3,7,1270,0,1981,0,98042,47.3563,-122.149,1270,8993,45,0,0,4.75,0.1412523634745857,0.0
3,1.75,1790,5120,1.0,0,0,4,6,940,850,1949,0,98106,47.5277,-122.355,1160,5120,77,0,0,4.75,0.349609375,0.4748603351955307
3,2.25,1720,17235,1.0,0,0,4,7,1440,280,1974,0,98042,47.3438,-122.073,1990,35048,52,0,0,5.25,0.099796924862199,0.1627906976744186
4,2.5,2390,5071,2.0,0,0,3,9,1760,630,1988,0,98122,47.6144,-122.283,1940,5071,38,0,0,6.5,0.4713074344310787,0.2635983263598326
4,2.25,3380,9900,1.0,0,2,4,8,1690,1690,1969,0,98166,47.4438,-122.34,2390,9900,57,0,0,6.25,0.3414141414141414,0.5
2,1.0,920,4000,1.0,0,0,4,7,920,0,1906,0,98105,47.6711,-122.328,1300,4000,120,0,0,3.0,0.23,0.0
3,2.5,3240,8016,2.0,0,0,3,8,2910,330,2004,0,98065,47.5382,-121.877,2990,7561,22,0,0,5.5,0.4041916167664671,0.1018518518518518
2,0.75,1260,4800,1.5,0,2,4,6,1080,180,1942,0,98033,47.6843,-122.212,2660,7200,84,0,0,2.75,0.2625,0.1428571428571428
2,1.0,1180,4900,1.0,0,0,5,6,1180,0,1954,0,98027,47.5321,-122.029,1650,7121,72,0,0,3.0,0.2408163265306122,0.0
2,1.0,890,4730,1.0,0,0,3,7,890,0,1941,0,98103,47.6876,-122.341,1330,5904,85,0,0,3.0,0.1881606765327695,0.0
3,1.5,1430,7347,1.0,0,0,3,7,820,610,1980,0,98023,47.2927,-122.369,1430,8723,46,0,0,4.5,0.1946372669116646,0.4265734265734265
3,2.75,2850,8039,1.0,0,0,4,8,1540,1310,1989,0,98031,47.4141,-122.204,2240,7727,37,0,0,5.75,0.3545217066799353,0.4596491228070175
2,1.0,1020,9200,1.0,0,0,3,7,1020,0,1978,0,98045,47.4461,-121.769,1520,9600,48,0,0,3.0,0.1108695652173913,0.0
5,3.5,2760,3846,2.5,0,0,3,8,2760,0,2013,0,98056,47.5047,-122.17,2760,4587,13,0,0,8.5,0.717628705148206,0.0
5,1.5,1720,4000,1.5,0,0,3,7,1520,200,1925,0,98112,47.6197,-122.287,2280,4000,101,0,0,6.5,0.43,0.1162790697674418
3,1.5,1260,10350,1.0,0,0,3,7,1260,0,1959,0,98008,47.6357,-122.123,1800,10350,67,0,0,4.5,0.1217391304347826,0.0
4,1.75,2510,8989,1.0,0,0,4,8,1680,830,1964,0,98006,47.5569,-122.172,2510,8931,62,0,0,5.75,0.279230170208032,0.3306772908366533
2,1.5,940,1768,2.0,0,0,3,7,940,0,2009,0,98144,47.5925,-122.295,1130,1159,17,0,0,3.5,0.5316742081447964,0.0
5,2.0,1940,6000,1.0,0,0,5,7,970,970,1945,0,98115,47.6875,-122.287,1700,6000,81,0,0,7.0,0.3233333333333333,0.5
3,2.0,1010,21340,1.0,0,0,3,8,1010,0,1980,0,98074,47.6223,-122.043,1700,13045,46,0,0,5.0,0.0473289597000937,0.0
2,1.0,820,6200,1.0,0,0,4,6,820,0,1954,0,98166,47.4163,-122.34,1410,14000,72,0,0,3.0,0.132258064516129,0.0
4,2.5,2990,5342,2.0,0,0,3,8,2990,0,2004,0,98074,47.6124,-122.009,2990,5936,22,0,0,6.5,0.5597154623736428,0.0
3,1.0,1210,5750,1.5,0,0,4,7,1210,0,1910,0,98136,47.5403,-122.391,1160,5000,116,0,0,4.0,0.2104347826086956,0.0
3,1.75,1590,1113,3.0,0,0,3,8,1590,0,2014,0,98107,47.6691,-122.402,1520,1357,12,0,0,4.75,1.4285714285714286,0.0
3,1.75,2180,6120,1.0,0,2,3,8,1380,800,1949,0,98199,47.6501,-122.405,2020,6122,77,0,0,4.75,0.3562091503267974,0.3669724770642202
2,2.0,1340,7605,1.0,0,0,3,7,1340,0,1992,0,98022,47.1936,-121.981,1670,7136,34,0,0,4.0,0.1761998685075608,0.0
3,1.5,1620,9310,1.0,0,0,4,7,1620,0,1967,0,98042,47.3665,-122.107,1610,10640,59,0,0,4.5,0.1740064446831364,0.0
5,3.25,2450,6534,2.0,0,0,3,8,1770,680,1951,2014,98115,47.688,-122.281,1620,6534,75,12,1,8.25,0.3749617385981022,0.2775510204081632
3,2.75,1440,7350,1.0,0,0,4,7,1040,400,1980,0,98058,47.4431,-122.138,1510,7350,46,0,0,5.75,0.1959183673469387,0.2777777777777778
3,1.75,1540,3000,1.0,0,2,3,7,770,770,1920,0,98117,47.6769,-122.36,1420,4200,106,0,0,4.75,0.5133333333333333,0.5
3,2.5,1960,4400,2.0,0,0,3,7,1960,0,2006,0,98065,47.5384,-121.889,2060,4400,20,0,0,5.5,0.4454545454545454,0.0
5,2.25,2060,8632,1.0,0,0,3,7,1030,1030,1962,0,98146,47.4877,-122.335,1010,11680,64,0,0,7.25,0.2386468952734013,0.5
1,0.75,780,77603,1.0,0,0,1,5,780,0,1945,0,98058,47.4396,-122.104,1750,30847,81,0,0,1.75,0.0100511578160638,0.0
3,1.75,1930,7200,1.5,0,0,3,6,1930,0,1929,0,98065,47.5263,-121.809,1350,9000,97,0,0,4.75,0.2680555555555555,0.0
3,3.0,3420,7826,2.0,0,0,4,8,2430,990,1939,0,98144,47.5873,-122.29,980,6300,87,0,0,6.0,0.4370048556095067,0.2894736842105263
2,1.0,1510,3844,1.0,0,0,4,7,1510,0,1923,1970,98133,47.7038,-122.348,1170,3844,103,56,1,3.0,0.3928199791883455,0.0
5,3.5,4380,14925,2.0,0,0,3,11,4380,0,2003,0,98075,47.5848,-121.969,4310,14633,23,0,0,8.5,0.293467336683417,0.0
3,2.5,1820,4200,2.0,0,0,3,8,1820,0,2014,0,98038,47.3693,-122.017,2370,4200,12,0,0,5.5,0.4333333333333333,0.0
4,2.5,2340,8248,2.0,0,0,3,8,2340,0,1989,0,98074,47.6314,-122.03,2140,9963,37,0,0,6.5,0.2837051406401552,0.0
3,1.75,2220,17568,1.0,0,0,4,8,2220,0,1967,0,98072,47.749,-122.083,2070,11745,59,0,0,4.75,0.1263661202185792,0.0
3,1.75,2570,13000,2.0,0,0,4,7,2570,0,1962,0,98177,47.7705,-122.371,2570,8521,64,0,0,4.75,0.1976923076923077,0.0
4,2.5,2150,7670,1.0,0,0,5,7,1240,910,1976,0,98031,47.3942,-122.189,1610,7350,50,0,0,6.5,0.2803129074315515,0.4232558139534884
3,2.5,3400,16603,2.0,0,0,3,10,3400,0,2000,0,98075,47.6012,-122.023,3400,12601,26,0,0,5.5,0.2047822682647714,0.0
3,1.75,1480,9603,1.0,0,0,3,7,1480,0,1952,0,98004,47.5915,-122.202,2660,10766,74,0,0,4.75,0.1541185046339685,0.0
5,2.0,2000,3000,1.5,0,0,3,6,1200,800,1931,0,98122,47.6028,-122.298,1330,4000,95,0,0,7.0,0.6666666666666666,0.4
3,2.0,1560,32137,1.0,0,0,5,7,910,650,1976,0,98092,47.3197,-122.117,1470,29150,50,0,0,5.0,0.0485421787970252,0.4166666666666667
1,1.0,930,7129,1.0,0,0,3,6,930,0,1948,0,98133,47.7234,-122.333,1300,8075,78,0,0,2.0,0.130453078973208,0.0
2,1.0,1000,3513,1.0,0,4,4,5,1000,0,1914,0,98116,47.5935,-122.39,1930,4920,112,0,0,3.0,0.2846569883290635,0.0
3,2.5,1601,2491,3.0,0,0,3,7,1536,65,2007,0,98125,47.719,-122.317,1420,1156,19,0,0,5.5,0.6427137695704537,0.0405996252342286
3,2.5,2720,11937,2.0,0,0,3,9,2720,0,1990,0,98031,47.4185,-122.212,2590,9683,36,0,0,5.5,0.2278629471391471,0.0
3,2.75,1310,7300,1.0,0,0,3,7,1310,0,1957,0,98008,47.6016,-122.123,1310,7030,69,0,0,5.75,0.1794520547945205,0.0
2,1.0,630,6000,1.0,0,0,3,6,630,0,1943,2005,98178,47.4973,-122.221,1470,6840,83,21,1,3.0,0.105,0.0
4,2.5,2560,5593,2.0,0,0,3,7,2560,0,2001,0,98053,47.6886,-122.037,2800,5890,25,0,0,6.5,0.4577150008939746,0.0
2,3.25,1570,2031,2.0,0,0,3,8,1310,260,2006,0,98126,47.548,-122.375,1570,2039,20,0,0,5.25,0.7730182176267848,0.1656050955414012
3,1.75,2100,14850,1.0,0,0,4,7,2100,0,1963,0,98042,47.3622,-122.059,1930,17238,63,0,0,4.75,0.1414141414141414,0.0
4,2.75,2470,50123,1.0,0,0,3,8,1280,1190,1978,0,98022,47.2504,-122.0,2200,54520,48,0,0,6.75,0.04927877421543,0.4817813765182186
3,2.0,1050,18304,1.0,0,0,4,7,1050,0,1953,0,98001,47.3206,-122.269,1690,15675,73,0,0,5.0,0.0573645104895104,0.0
4,2.75,2640,7500,1.0,0,0,3,8,1620,1020,1967,0,98023,47.3135,-122.369,1980,7875,59,0,0,6.75,0.352,0.3863636363636363
4,2.75,2940,5400,1.5,0,2,5,8,1940,1000,1910,0,98119,47.6366,-122.369,1970,2008,116,0,0,6.75,0.5444444444444444,0.3401360544217687
2,2.25,1100,1114,2.0,0,0,3,8,900,200,2009,0,98122,47.6199,-122.304,1230,1800,17,0,0,4.25,0.9874326750448832,0.1818181818181818
3,2.75,2150,6576,1.0,0,0,4,7,1900,250,1926,0,98155,47.7539,-122.308,2150,9071,100,0,0,5.75,0.3269464720194647,0.1162790697674418
4,2.5,2900,4762,2.0,0,0,3,8,2900,0,2005,0,98042,47.3663,-122.129,2900,5173,21,0,0,6.5,0.6089878202435951,0.0
2,2.0,1300,2500,1.0,0,0,4,7,770,530,1926,0,98117,47.6831,-122.373,1160,5000,100,0,0,4.0,0.52,0.4076923076923077
3,2.5,1840,8250,1.0,0,1,3,8,1340,500,1958,0,98177,47.7767,-122.378,1970,7920,68,0,0,5.5,0.223030303030303,0.2717391304347826
3,3.0,1850,19966,1.0,0,0,4,7,1090,760,1992,0,98038,47.3493,-122.034,1410,6715,34,0,0,6.0,0.0926575177802263,0.4108108108108108
4,1.0,1340,8400,1.0,0,0,5,7,1340,0,1966,0,98023,47.3313,-122.343,1120,8400,60,0,0,5.0,0.1595238095238095,0.0
4,2.75,2310,4020,3.0,0,0,5,8,2310,0,1979,0,98122,47.6154,-122.291,2270,3750,47,0,0,6.75,0.5746268656716418,0.0
3,2.25,2440,47916,2.0,0,0,3,8,2090,350,1991,0,98053,47.6347,-121.958,2150,24000,35,0,0,5.25,0.0509224476166624,0.1434426229508196
4,3.5,3510,6005,2.0,0,0,3,8,2750,760,2010,0,98065,47.5168,-121.87,3090,5866,16,0,0,7.5,0.5845129059117402,0.2165242165242165
3,2.5,1770,5000,2.0,0,0,3,7,1770,0,2009,0,98042,47.3358,-122.051,2230,5200,17,0,0,5.5,0.354,0.0
3,1.0,1310,9529,1.0,0,0,3,7,1310,0,1956,0,98198,47.4105,-122.295,1330,9529,70,0,0,4.0,0.1374750760835345,0.0
3,1.0,980,9903,1.0,0,0,4,7,980,0,1966,0,98028,47.7746,-122.239,1830,9903,60,0,0,4.0,0.0989599111380389,0.0
3,1.0,940,7590,1.0,0,0,4,6,940,0,1959,0,98008,47.6231,-122.12,1250,7590,67,0,0,4.0,0.1238471673254281,0.0
3,2.75,1670,1350,3.0,0,0,3,9,1350,320,2014,0,98116,47.5764,-122.408,1520,4800,12,0,0,5.75,1.237037037037037,0.1916167664670658
4,1.75,2170,4600,1.0,0,0,3,7,1270,900,1950,0,98117,47.6894,-122.384,1750,4000,76,0,0,5.75,0.4717391304347826,0.4147465437788018
5,2.5,2520,7863,1.0,0,0,3,7,1500,1020,1981,0,98034,47.7096,-122.199,2030,8580,45,0,0,7.5,0.3204883632201449,0.4047619047619047
4,3.25,3190,11774,2.0,1,4,3,8,2610,580,1956,1991,98178,47.5033,-122.225,2240,8725,70,35,1,7.25,0.270935960591133,0.1818181818181818
3,2.0,1460,11481,1.0,0,0,2,7,1170,290,1995,0,98045,47.4493,-121.777,1540,9680,31,0,0,5.0,0.1271666231164532,0.1986301369863013
3,2.25,2060,9953,1.0,0,0,5,8,1070,990,1964,0,98040,47.5767,-122.233,2340,9600,62,0,0,5.25,0.2069727720285341,0.4805825242718446
3,3.25,1830,1804,3.0,0,0,3,8,1830,0,2014,0,98117,47.6945,-122.377,1830,1804,12,0,0,6.25,1.0144124168514412,0.0
4,2.5,3060,10043,1.0,0,0,4,8,1700,1360,1968,0,98133,47.7387,-122.337,1630,8296,58,0,0,6.5,0.3046898337150254,0.4444444444444444
4,3.5,3180,12528,2.0,0,1,4,9,2060,1120,1979,0,98177,47.7058,-122.379,2850,11410,47,0,0,7.5,0.253831417624521,0.3522012578616352
3,2.5,2810,7700,2.0,0,0,3,9,2810,0,2001,0,98006,47.5464,-122.191,2910,8250,25,0,0,5.5,0.3649350649350649,0.0
3,1.0,1330,77972,1.0,0,0,3,7,1330,0,1928,1954,98033,47.6891,-122.159,1340,17689,98,72,1,4.0,0.0170574052223875,0.0
3,1.75,1510,9837,2.0,0,0,3,7,1510,0,1989,0,98001,47.2576,-122.255,1470,8054,37,0,0,4.75,0.1535020839686896,0.0
4,1.75,1000,7200,1.5,0,0,4,6,1000,0,1947,0,98155,47.742,-122.324,1280,7200,79,0,0,5.75,0.1388888888888889,0.0
4,2.5,2730,10753,2.0,0,0,3,9,2730,0,1991,0,98006,47.5414,-122.133,3090,10740,35,0,0,6.5,0.2538826374035153,0.0
4,2.25,2330,10451,2.0,0,0,4,8,2330,0,1965,0,98005,47.6044,-122.168,1880,8400,61,0,0,6.25,0.2229451727107453,0.0
3,3.25,2960,39370,2.0,0,0,3,10,2960,0,1989,0,98011,47.7452,-122.202,2960,56628,37,0,0,6.25,0.0751841503683007,0.0
4,2.5,1830,7308,2.0,0,0,3,7,1830,0,2002,0,98038,47.3565,-122.015,1830,5692,24,0,0,6.5,0.2504105090311987,0.0
4,2.75,2630,15000,1.0,0,0,4,7,1690,940,1976,0,98072,47.7425,-122.089,1800,16500,50,0,0,6.75,0.1753333333333333,0.3574144486692015
3,2.5,2230,5050,2.0,0,0,3,7,2230,0,2006,0,98042,47.3359,-122.055,2260,5050,20,0,0,5.5,0.4415841584158416,0.0
4,2.5,2040,4443,2.0,0,0,3,8,2040,0,2001,0,98092,47.3182,-122.189,2040,4637,25,0,0,6.5,0.4591492234976367,0.0
4,2.5,1860,8709,2.0,0,0,3,8,1860,0,1994,0,98092,47.3289,-122.17,1990,6825,32,0,0,6.5,0.2135721667240785,0.0
4,2.5,2000,6921,2.0,0,0,3,8,2000,0,2003,0,98038,47.3559,-122.014,2430,6339,23,0,0,6.5,0.2889755815633579,0.0
4,2.5,2070,8127,1.5,0,0,3,9,1590,480,1924,2003,98125,47.7316,-122.289,2050,8131,102,23,1,6.5,0.2547065337763012,0.2318840579710145
5,2.25,2300,11505,1.0,0,0,3,8,1300,1000,1963,0,98030,47.3812,-122.223,2350,11505,63,0,0,7.25,0.1999130812690134,0.4347826086956521
3,2.5,1930,6604,2.0,0,0,3,7,1930,0,2014,0,98166,47.4692,-122.351,910,6604,12,0,0,5.5,0.2922471229557843,0.0
3,1.75,1090,6775,1.0,0,0,4,7,850,240,1950,0,98115,47.6934,-122.321,1580,5760,76,0,0,4.75,0.1608856088560885,0.2201834862385321
4,3.0,2210,4191,2.0,0,0,3,7,2210,0,2004,0,98002,47.2959,-122.225,890,4288,22,0,0,7.0,0.5273204485802911,0.0
4,3.0,3580,9316,2.5,0,0,3,10,2370,1210,1991,0,98007,47.595,-122.133,2580,9242,35,0,0,7.0,0.3842851009016745,0.3379888268156424
3,1.5,1660,3190,1.5,0,0,3,7,1660,0,1919,0,98109,47.6368,-122.351,2200,3240,107,0,0,4.5,0.5203761755485894,0.0
3,1.75,1710,6400,1.0,0,0,4,7,1240,470,1976,0,98023,47.3036,-122.377,1600,6400,50,0,0,4.75,0.2671875,0.2748538011695906
3,1.75,1670,10798,1.0,0,0,4,8,1670,0,1962,0,98006,47.549,-122.17,2290,10798,64,0,0,4.75,0.1546582700500092,0.0
4,2.5,2150,3143,2.0,0,0,3,7,2150,0,2010,0,98059,47.5048,-122.154,2640,3200,16,0,0,6.5,0.6840598154629335,0.0
3,2.0,1490,9000,1.0,0,0,4,8,1490,0,1977,0,98006,47.5455,-122.184,2190,9000,49,0,0,5.0,0.1655555555555555,0.0
3,1.5,1560,7300,1.0,0,0,4,7,1040,520,1964,0,98001,47.3427,-122.281,1460,7910,62,0,0,4.5,0.2136986301369863,0.3333333333333333
3,3.25,3240,4185,2.0,0,0,3,8,2770,470,2011,0,98075,47.5794,-122.03,2660,4692,15,0,0,6.25,0.7741935483870968,0.1450617283950617
3,2.5,1710,1296,3.0,0,0,3,8,1510,200,2004,0,98103,47.6963,-122.342,1610,1282,22,0,0,5.5,1.3194444444444444,0.1169590643274853
2,1.0,620,14823,1.0,0,0,3,6,620,0,1926,0,98125,47.7322,-122.3,1400,7930,100,0,0,3.0,0.0418268906429197,0.0
3,1.0,1270,8000,1.0,0,0,4,7,1270,0,1957,0,98007,47.5874,-122.136,1470,8000,69,0,0,4.0,0.15875,0.0
3,2.0,1970,4166,2.0,0,3,5,8,1270,700,1929,0,98126,47.5717,-122.375,2390,4166,97,0,0,5.0,0.4728756601056169,0.3553299492385787
4,3.25,3730,4560,2.0,0,0,3,9,2760,970,2015,0,98103,47.6725,-122.33,1800,4560,11,0,0,7.25,0.8179824561403509,0.260053619302949
3,1.75,1100,10125,1.0,0,0,4,7,1100,0,1969,0,98092,47.3232,-122.103,1520,10125,57,0,0,4.75,0.1086419753086419,0.0
